CN_Code,CAS_Number,CUS,EC_Number,UN_Number,Nomen,Name
29214300,3165-93-3,0013570-6,221-627-8,1579,IUPAC,4-chloro-2-methylaniline hydrochloride
29215119,26764-44-3,0011942-6,,,IUPAC,m-diaminotoluene
29214900,51787-75-8,0010644-5,257-417-8,,IUPAC,"4,4'-dinitrobiphenyl-2-ylamine"
29214600,51-63-8,0014481-0,,,INNM,dexamfetamine sulfate
29214400,119-75-5,0020895-7,204-348-6,,IUPAC,2-nitro-N-phenylaniline
29214500,84-86-6,0010754-0,201-567-9,,IUPAC,4-aminonaphthalene-1-sulfonic acid
29213099,102-45-4,0014263-2,,,INN,cyclopentamine
29214200,133-74-4,0013147-5,205-119-3,,IUPAC,2-amino-5-chlorobenzenesulfonic acid
29212900,25620-58-0,0014654-3,,2327,COMMON,"trimethylhexamethylenediamine, mixed isomers"
29211999,110-68-9,0012568-8,203-791-2,2945,IUPAC,butylmethylamine
29214300,6259-42-3,0013571-7,228-403-9,,IUPAC,5-chloro-o-toluidinium chloride
29215119,42389-30-0,0013430-5,255-792-2,,IUPAC,5-chloro-3-nitro-o-phenylenediamine
29215190,148-71-0,0010623-0,205-722-1,,IUPAC,"N4,N4-diethyl-2-methylbenzene-1,4-diamine"
29214900,153-78-6,0010671-8,205-817-8,,IUPAC,fluoren-2-ylamine
29214600,14148-99-3,0015991-1,,,INNM,lefetamine hydrochloride
29214400,836-30-6,0020896-8,212-646-2,1325,IUPAC,4-nitro-N-phenylaniline
29214500,84-89-9,0010755-1,201-571-0,,IUPAC,5-aminonaphthalene-1-sulfonic acid
29213099,538-02-3,0014264-3,,,INNM,cyclopentamine hydrochloride
29214200,88-43-7,0013148-6,201-830-8,,IUPAC,5-amino-2-chlorobenzenesulfonic acid
29212900,822-08-2,0014655-4,212-486-3,,IUPAC,undecamethylenediamine
29211999,100-35-6,0013265-0,202-843-1,,IUPAC,2-chloroethyldiethylamine
29214300,121-50-6,0013578-4,204-475-7,,IUPAC,"6-chloro-α,α,α-trifluoro-m-toluidine"
29215119,95-83-0,0013482-7,202-456-8,,IUPAC,4-chloro-o-phenylenediamine
29215190,24828-38-4,0010624-1,246-484-9,,IUPAC,4-diethylamino-o-toluidine hydrochloride
29214900,4085-18-1,0010774-4,223-813-4,,IUPAC,3-nitrobiphenyl-4-ylamine
29214600,1209-98-9,0017600-1,,,INN,fencamfamin
29214400,156-10-5,0020995-0,205-848-7,,IUPAC,4-nitroso-N-phenylaniline
29214500,82-75-7,0010756-2,201-437-1,,IUPAC,8-aminonaphthalene-1-sulfonic acid
29213099,74332-44-8,0014265-4,,,INNM,cyclopentamine hibenzate
29214200,137-04-2,0013149-7,205-274-7,,IUPAC,2-chloroanilinium chloride
29212900,102-83-0,0014870-9,203-059-2,,IUPAC,3-aminopropyldibutylamine
29214300,445-03-4,0013579-5,207-151-3,,IUPAC,"4-chloro-α,α,α-trifluoro-o-toluidine"
29215119,615-66-7,0013483-8,210-441-2,,IUPAC,"2-chlorobenzene-1,4-diamine"
29215190,101-54-2,0010646-7,202-951-9,,IUPAC,N-phenyl-p-phenylenediamine
29214900,4629-58-7,0010783-5,225-045-5,,IUPAC,4-(4-nitrostyryl)aniline
29214600,2240-14-4,0017601-2,,,INNM,fencamfamin hydrochloride
29214400,67447-41-0,0020996-1,,,IUPAC,4-nitroso-N-phenylanilinium chloride
29214500,119-79-9,0010757-3,204-351-2,,IUPAC,5-aminonaphthalene-2-sulfonic acid
29213099,1003-03-8,0014277-8,213-697-3,,IUPAC,cyclopentylamine
29214200,20265-96-7,0013150-0,243-656-5,,IUPAC,4-chloroanilinium chloride
29212900,45173-37-3,0015258-9,256-200-5,,IUPAC,"N,N,N',N'-tetraallylethylenediamine"
29214300,320-51-4,0013580-8,206-277-6,,IUPAC,"4-chloro-α,α,α-trifluoro-m-toluidine"
29215119,68239-80-5,0013484-9,,,IUPAC,"4-chlorobenzene-1,3-diamine sulfate"
29215190,56426-15-4,0010647-8,260-173-5,,IUPAC,N-phenyl-p-phenylenediamine hydrochloride
29214900,1606-67-3,0010841-8,216-521-3,,IUPAC,pyren-1-ylamine
29214600,156-34-3,0019201-8,,,INN,levamfetamine
29214400,6152-67-6,0023243-9,228-165-6,,IUPAC,sodium N-phenylsulfanilate
29214500,93-00-5,0010758-4,202-208-9,,IUPAC,6-aminonaphthalene-2-sulfonic acid
29213099,2439-56-7,0014278-9,,,IUPAC,cyclopentyl(methyl)amine
29214200,74298-62-7,0013271-8,,,IUPAC,"hydrogen trichlorozincate(1-)—2-chloro-N,N-diethyl-4-nitroaniline (1/1)"
29212900,20412-52-6,0015270-5,,,IUPAC,"N,N,N',N'-tetraethylbut-2-enylenediamine"
29214300,606-46-2,0015572-6,210-119-1,,IUPAC,"N,N-diethyl-o-toluidine"
29215119,95-80-7,0014645-2,202-453-1,1709,IUPAC,"4-methylbenzene-1,3-diamine"
29215190,3085-82-3,0010834-9,221-404-5,,IUPAC,N-isopropyl-N-phenyl-p-phenylenediamine
29214900,6265-01-6,0010853-2,228-429-0,,IUPAC,4-aminostilbene-2-sulfonic acid
29214600,122-09-8,0021625-1,,,INN,phentermine
29214400,101-17-7,0029181-6,202-922-0,,IUPAC,3-chlorodiphenylamine
29214500,494-44-0,0010759-5,207-789-2,,IUPAC,7-aminonaphthalene-2-sulfonic acid
29213099,7252-53-1,0014296-1,230-668-0,,IUPAC,(cyclopropylmethyl)ammonium chloride
29214200,6848-13-1,0013288-7,229-935-4,,IUPAC,"3-chloro-N,N-dimethylaniline"
29212900,105-18-0,0015271-6,203-277-8,,IUPAC,"N,N,N',N'-tetraethylbut-2-ynylenediamine"
29214300,91-67-8,0015573-7,202-089-3,,IUPAC,"N,N-diethyl-m-toluidine"
29215950,479-27-6,0014606-5,207-529-8,,IUPAC,"1,8-naphthylenediamine"
29215119,95-70-5,0014646-3,202-442-1,,IUPAC,2-methyl-p-phenylenediamine
29215190,74298-64-9,0013272-9,,,IUPAC,"2-chloro-N',N'-diethyl-p-phenylenediamine hydrochloride"
29214900,1520-21-4,0010854-3,216-185-8,,IUPAC,4-vinylaniline
29214600,1197-21-3,0021626-2,,,INNM,phentermine hydrochloride
29214400,25781-92-4,0029296-6,247-261-9,,IUPAC,5-chloro-2-nitrodiphenylamine
29214500,119-28-8,0010760-8,204-311-4,,IUPAC,8-aminonaphthalene-2-sulfonic acid
29213099,1761-71-3,0014568-6,217-168-8,,IUPAC,"4,4'-methylenebis(cyclohexylamine)"
29214200,121-87-9,0013405-4,204-502-2,2237,IUPAC,2-chloro-4-nitroaniline
29214300,613-48-9,0015574-8,210-345-0,,IUPAC,"N,N-diethyl-p-toluidine"
29215950,1477-55-0,0014657-6,,2735,IUPAC,"benzene-1,3-diyldimethanamine"
29215119,496-72-0,0014647-4,207-826-2,2810,IUPAC,4-methyl-o-phenylenediamine
29215190,101-87-1,0014238-1,202-984-9,,IUPAC,N-cyclohexyl-N'-phenyl-p-phenylenediamine
29214900,61079-92-3,0010872-5,,,IUPAC,"1-methyl-2-(3,4-xylyl)ethylammonium sulfate"
29214600,74664-43-0,0025394-1,,,INNM,amfetamine citrate
29214400,101-57-5,0037981-7,202-955-0,,IUPAC,N-phenylsulfanilic acid
29214500,117-42-0,0010761-9,204-188-7,,IUPAC,"8-aminonaphthalene-1,3,6-trisulfonic acid"
29213099,2549-93-1,0014601-0,219-840-6,,IUPAC,"cyclohex-1,4-ylenebis(methylamine)"
29214200,89-63-4,0013406-5,201-925-4,2237,IUPAC,4-chloro-2-nitroaniline
29214300,609-72-3,0016314-4,210-199-8,2810,IUPAC,"N,N-dimethyl-o-toluidine"
29215990,74165-60-9,0010648-9,,,IUPAC,2-anilinosulfanilic acid
29215950,119-93-7,0024349-2,204-358-0,2811,IUPAC,"3,3'-dimethylbiphenyl-4,4'-diamine"
29215119,66170-46-5,0014648-5,,,IUPAC,2-methyl-p-phenylenediamine hydrochloride
29215190,16069-32-2,0014556-2,240-215-9,,IUPAC,"biphenyl-2,4-ylenediamine"
29214900,50-48-6,0010875-8,,,INN,amitriptyline
29214600,13093-77-1,0031710-2,,,INNM,amfetamine hydrogen tartrate
29214400,15307-93-4,0067107-8,239-349-0,,IUPAC,"2,6-dichloro-N-phenylaniline"
29214500,2298-07-9,0012209-8,218-944-9,,IUPAC,4-bromo-1-naphthylamine
29213099,6864-37-5,0014602-1,229-962-1,,IUPAC,"2,2'-dimethyl-4,4'-methylenebis(cyclohexylamine)"
29214200,635-22-3,0013407-6,211-231-3,,IUPAC,4-chloro-3-nitroaniline
29214300,121-72-2,0016315-5,204-495-6,2810,IUPAC,"N,N-dimethyl-m-toluidine"
29215990,1465-25-4,0010667-2,215-981-2,,IUPAC,N-2-aminoethyl-1-naphthylamine dihydrochloride
29215950,101-14-4,0039618-9,202-918-9,,IUPAC,"4,4'-methanediylbis(2-chloroaniline)"
29215119,74283-35-5,0014649-6,,,IUPAC,4-methyl-m-phenylenediamine hydrochloride
29215190,1889-05-0,0014604-3,,,IUPAC,"4,6-dimethyl-m-phenylenebis(methylamine)"
29214900,2349-90-8,0010876-9,,,INNM,amitriptyline embonate
29214600,17243-57-1,0034782-0,,,INN,mefenorex
29214400,0-00-0,0132206-1,,0079,IUPAC,hexanitrodiphenylamine
29214500,20191-75-7,0012210-1,,,IUPAC,1-bromo-2-naphthylamine
29214200,615-57-6,0014757-9,210-434-4,,IUPAC,"2,4-dibromoaniline"
29214300,99-97-8,0016316-6,202-805-4,2810,IUPAC,"N,N-dimethyl-p-toluidine"
29221100,141-43-5,0016957-3,205-483-3,2491,IUPAC,2-aminoethanol
29215990,91-29-2,0010776-6,202-057-9,,IUPAC,2-(4-aminoanilino)-5-nitrobenzenesulfonic acid
29215119,74283-36-6,0014650-9,,,IUPAC,4-methyl-m-phenylenediamine sulfate
29215190,3171-45-7,0014656-5,221-635-1,,IUPAC,"4,5-dimethyl-o-phenylenediamine"
29214900,549-18-8,0010877-0,,,INNM,amitriptyline hydrochloride
29214600,7262-75-1,0035538-4,,,INN,lefetamine
29214500,494-03-1,0015085-6,,,INN,chlornaphazine
29214300,1582-09-8,0016374-6,,,ISO,trifluralin
29221200,59231-42-4,0027612-0,261-676-2,,IUPAC,bis(2-hydroxyethyl)ammonium linoleate
29221100,54300-24-2,0016958-4,259-078-1,,IUPAC,2-hydroxyethylammonium acetate
29215990,68173-00-2,0011166-0,,,IUPAC,2-anilino-2-methylpropylamine
29215119,6369-59-1,0014651-0,,,CI,C.I. Oxidation Base 4
29215190,102-18-1,0014732-0,203-011-0,,IUPAC,"N,N'-dibenzyl-N,N'-dimethylethylenediamine"
29214900,82-76-8,0011171-7,,,IUPAC,8-(phenylamino)naphthalene-1-sulfonic acid
29214600,457-87-4,0036401-2,,,INN,etilamfetamine
29214500,84-95-7,0015522-6,201-576-8,,IUPAC,"N,N-diethyl-1-naphthylamine"
29214300,56207-39-7,0016418-1,260-053-2,,IUPAC,"3,6-dinitro-o-toluidine"
29221200,7487-79-8,0031412-5,,,IUPAC,"dodecanoic acid—2,2'-iminodiethanol (1:1)"
29221100,2002-24-6,0016961-9,217-900-6,,IUPAC,2-hydroxyethylammonium chloride
29215990,92-87-5,0011564-0,202-199-1,1885,IUPAC,"biphenyl-4,4'-diamine"
29215119,5348-42-5,0015141-7,226-305-0,,IUPAC,"4,5-dichloro-o-phenylenediamine"
29215190,4175-38-6,0015237-4,224-041-0,,IUPAC,"N,N'-dicyclohexyl-p-phenylenediamine"
29214900,91-00-9,0011557-1,202-032-2,,IUPAC,benzhydrylamine
29214600,7528-00-9,0044773-4,,,INNM,dexamfetamine phosphate
29214500,605-65-2,0016016-7,210-092-6,,IUPAC,5-dimethylaminonaphthalene-1-sulfonyl chloride
29221200,111-42-2,0033812-5,203-868-0,3082,IUPAC,"2,2'-iminodiethanol"
29221100,2272-11-9,0025788-5,,,INN,monoethanolamine oleate
29215990,36341-27-2,0011565-1,252-984-8,,IUPAC,"biphenyl-4,4'-diamine acetate"
29215119,99-56-9,0020948-3,202-766-3,,IUPAC,4-nitro-o-phenylenediamine
29215190,97-22-3,0015259-0,,,IUPAC,"6,6'-dimethyl-4,4'-methylenedi-m-phenylenediamine"
29214900,5267-34-5,0011558-2,226-084-0,,IUPAC,benzhydrylammonium chloride
29214600,791-19-5,0051782-8,,,INNM,amfetamine p-chlorophenoxyacetate
29214500,86-56-6,0016193-3,201-682-4,,IUPAC,dimethyl(1-naphthyl)amine
29221400,469-62-5,0014488-7,,,INN,dextropropoxyphene
29221200,25059-78-3,0044255-7,246-590-5,,ISOM,dicamba-diolamine
29221100,20261-59-0,0025967-6,243-650-2,,IUPAC,bis(2-hydroxyethylammonium) sulfate
29215990,117-61-3,0011567-3,204-200-0,,IUPAC,"4,4'-diaminobiphenyl-2,2'-disulfonic acid"
29215119,5131-58-8,0020949-4,225-876-3,,IUPAC,4-nitro-m-phenylenediamine
29215190,3081-14-9,0015306-0,221-375-9,,IUPAC,"N,N'-bis(1,4-dimethylpentyl)-p-phenylenediamine"
29214900,100-46-9,0011661-0,202-854-1,2735,IUPAC,benzylamine
29214600,3994-11-4,0057764-0,,,INNM,dexamfetamine hydrogen tartrate
29214500,2436-85-3,0016194-4,219-432-8,,IUPAC,dimethyl(2-naphthyl)amine
29221400,1639-60-7,0014489-8,,,INNM,dextropropoxyphene hydrochloride
29221500,102-71-6,0033862-5,203-049-8,,IUPAC,"2,2',2''-nitrilotriethanol"
29221200,143-00-0,0045904-1,,,IUPAC,2-hydroxy-N-(2-hydroxyethyl)ethanaminium dodecyl sulfate
29221100,13427-63-9,0031709-9,236-546-3,,IUPAC,2-hydroxyethylammonium hydrogen sulfite
29215990,531-85-1,0011568-4,208-519-6,,IUPAC,"biphenyl-4,4'-diamine dihydrochloride"
29215119,5307-14-2,0020950-7,226-164-5,,IUPAC,2-nitro-p-phenylenediamine
29215190,139-60-6,0015519-1,205-368-8,,IUPAC,"N,N'-bis(1-ethyl-3-methylpentyl)-p-phenylenediamine"
29214900,74144-44-8,0011662-1,,,IUPAC,N-benzylcholest-5-en-3β-ylamine
29214600,5586-87-8,0059962-2,,,INNM,mefenorex hydrochloride
29214500,118-44-5,0017352-4,204-250-3,,IUPAC,ethyl(1-naphthyl)amine
29221600,70225-14-8,0091505-9,,,IUPAC,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonic acid—2,2'-iminodiethanol (1:1)"
29221200,1432-14-0,0048078-4,,,ISOM,mecoprop-diolamine
29221100,53404-28-7,0044370-9,,,ISOM,dicamba-olamine
29215990,74298-74-1,0011569-5,,,IUPAC,"biphenyl-4,4'-diamine nitrate"
29215119,95-54-5,0021700-5,202-430-6,1673,IUPAC,o-phenylenediamine
29215190,93-05-0,0015532-8,202-214-1,,IUPAC,"4-amino-N,N-diethylaniline"
29214900,103-32-2,0011669-8,203-100-4,,IUPAC,N-benzylaniline
29214600,16105-78-5,0067722-5,240-270-9,,INNM,etilamfetamine hydrochloride
29214500,2437-03-8,0017353-5,219-437-5,,IUPAC,ethyl(2-naphthyl)amine
29221700,105-59-9,0020066-8,203-312-7,,IUPAC,"2,2'-methyliminodiethanol"
29221200,53404-43-6,0048255-3,,,ISOM,dinoseb-diolamine
29221100,4722-98-9,0046708-3,,,IUPAC,dodecyl hydrogen sulfate — 2-aminoethanol (1:1)
29215990,21136-70-9,0011570-8,244-236-4,,IUPAC,"biphenyl-4,4'-diamine sulfate"
29215119,106-50-3,0021702-7,203-404-7,1673,IUPAC,p-phenylenediamine
29215190,16713-15-8,0015533-9,240-760-2,,IUPAC,"4-amino-N,N-diethylaniline hydrochloride"
29214900,4383-27-1,0011688-1,,,IUPAC,benzyldibutylamine
29214600,2706-50-5,0138351-3,,,INNM,amfetamine hydrochloride
29221700,139-87-7,0028038-6,205-379-8,,IUPAC,N-ethyldiethanolamine
29221800,96-80-0,0016625-6,202-536-2,1760,IUPAC,2-diisopropylaminoethanol
29221200,51170-58-2,0080267-5,,,ISOM,dichlorprop-dialomine
29221100,6365-62-4,0048386-3,,,ISOM,MCPA-olamine
29215990,103-55-9,0011663-2,203-122-4,,IUPAC,2-benzylaminoethyldimethylamine
29215119,26886-68-0,0021703-8,,,IUPAC,o-phenylenediamine hydrochloride
29215190,6065-27-6,0015534-0,227-995-6,,IUPAC,"4-amino-N,N-diethylaniline sulfate"
29214900,103-83-3,0011689-2,203-149-1,2619,IUPAC,benzyldimethylamine
29221200,53404-23-2,0081259-9,,,ISOM,4-CPA-diolamine
29221100,3599-58-4,0057201-0,222-752-0,,ISOM,"2,4-D-(2-hydroxyethyl)ammonium"
29215990,102-11-4,0011745-3,203-006-3,,IUPAC,benzyl(methyl)(2-methylaminoethyl)amine
29215119,13652-74-9,0021704-9,237-134-6,,IUPAC,m-phenylenediamine hydrochloride
29215190,74332-62-0,0015535-1,277-821-8,,IUPAC,"4-amino-N,N-diethylaniline sulfite"
29221900,75-39-8,0010012-9,200-868-2,1841,IUPAC,acetaldehyde—ammonia
29221100,26038-87-9,0071748-6,247-421-8,,COMMON,"orthoboric acid, compound with 2-aminoethanol"
29215990,7336-20-1,0011951-7,230-847-3,,IUPAC,"disodium 4,4'-diaminostilbene-2,2'-disulfonate"
29215119,55972-71-9,0021705-0,259-926-0,,IUPAC,p-phenylenediamine hydrochloride
29215190,793-24-8,0016079-2,212-344-0,,IUPAC,"N-1,3-dimethylbutyl-N'-phenyl-p-phenylenediamine"
29221900,17199-58-5,0010400-7,,,INN,alphacetylmethadol
29221100,6829-44-3,0143206-0,,,IUPAC,2-aminoethanol—pentachlorophenol (1:1)
29215990,838-88-0,0011952-8,212-658-8,,IUPAC,"4,4'-methanediylbis(2-methylaniline)"
29215119,60435-89-4,0021706-1,,,IUPAC,m-phenylenediamine oxalate
29215190,99-98-9,0016244-7,202-807-5,2811,IUPAC,"4-amino-N,N-dimethylaniline"
29221900,17199-54-1,0010402-9,,,INN,alphamethadol
29215990,3572-43-8,0012043-4,,,INN,bromhexine
29215119,25723-55-1,0021707-2,,,IUPAC,m-phenylenediamine sulfate
29215190,13806-04-7,0016245-8,237-455-1,,IUPAC,"4-amino-N,N-dimethylaniline hydrochloride"
29221900,13655-52-2,0010404-1,,,INN,alprenolol
29215990,611-75-6,0012044-5,,,INNM,bromhexine hydrochloride
29215119,88-63-1,0021708-3,201-846-5,,IUPAC,"2,4-diaminobenzenesulfonic acid"
29215190,6369-61-5,0016246-9,,,CI,C.I. Oxidation Base 8:2
29221900,13707-88-5,0010405-2,,,INNM,alprenolol hydrochloride
29215990,74332-66-4,0014536-8,,,IUPAC,"N,N-diallyl-4-aminoaniline"
29215119,88-45-9,0025959-6,201-832-9,,IUPAC,"2,5-diaminobenzenesulfonic acid"
29215190,6219-73-4,0016247-0,228-292-7,,IUPAC,"4-amino-N,N-dimethylaniline sulfate"
29221900,2426-52-0,0010529-3,,,IUPAC,3β-amino-5α-androstan-17β-ol
29215990,17096-29-6,0014563-1,,,IUPAC,"3,3'-dichloro-4,4'-methylenedianiline"
29215190,93-46-9,0016342-8,202-249-2,,IUPAC,"N,N'-di-2-naphthyl-p-phenylenediamine"
29221900,5344-90-1,0010556-6,226-293-7,,IUPAC,2-aminobenzyl alcohol
29215990,537-65-5,0014576-6,208-673-4,,IUPAC,"4,4'-iminodianiline"
29221900,96-20-8,0010565-7,202-488-2,,IUPAC,2-aminobutan-1-ol
29215990,74332-69-7,0014577-7,,,IUPAC,"4,4'-iminodianiline hydrochloride"
29221900,64386-70-5,0010566-8,,,IUPAC,2-aminobutan-2-ol
29215990,72315-09-4,0014578-8,,,IUPAC,"4,4'-iminodianiline sulfate"
29221900,6850-39-1,0010613-8,,,IUPAC,3-aminocyclohexanol
29222100,74195-60-1,0010530-6,,,IUPAC,7-(4-aminoanilino)-4-hydroxynaphthalene-2-sulfonic acid
29215990,7071-89-8,0014595-9,230-365-3,,IUPAC,"fluoren-2,5-ylenediamine"
29221900,6850-65-3,0010614-9,229-943-8,,IUPAC,4-aminocyclohexanol
29222100,82-47-3,0010688-7,201-425-6,,IUPAC,"4-amino-5-hydroxynaphthalene-1,3-disulfonic acid"
29215990,938-25-0,0014605-4,,,IUPAC,"1,2-naphthylenediamine"
29221900,6322-01-6,0010622-9,228-676-4,,IUPAC,1-amino-3-diethylaminopropan-2-ol
29222100,74165-63-2,0010689-8,,,IUPAC,"5-amino-4-hydroxynaphthalene-1,3-disulfonic acid"
29215990,771-97-1,0014607-6,212-241-0,,IUPAC,"2,3-naphthylenediamine"
29221900,929-06-6,0010654-7,213-195-4,3055,IUPAC,2-(2-aminoethoxy)ethanol
29222100,130-23-4,0010690-1,204-982-3,,IUPAC,"4-amino-5-hydroxynaphthalene-1,7-disulfonic acid"
29215990,101-77-9,0014620-3,202-974-4,2651,IUPAC,"4,4'-methanediyldianiline"
29221900,1854-30-4,0010656-9,,,IUPAC,2-aminoethyl acetate
29222900,88-23-3,0010586-2,201-813-5,,IUPAC,3-amino-5-chloro-2-hydroxybenzenesulfonic acid
29222100,90-40-4,0010691-2,201-989-3,,IUPAC,"3-amino-5-hydroxynaphthalene-2,7-disulfonic acid"
29221900,1071-23-4,0010659-2,213-988-5,,IUPAC,2-aminoethyl dihydrogen phosphate
29222900,6358-07-2,0010587-3,228-760-0,,IUPAC,2-amino-4-chloro-5-nitrophenol
29223100,90-84-6,0015545-3,,,INN,amfepramone
29222100,90-20-0,0010692-3,201-975-7,,IUPAC,"4-amino-5-hydroxynaphthalene-2,7-disulfonic acid"
29221900,111-41-1,0010662-7,203-867-5,,IUPAC,2-(2-aminoethylamino)ethanol
29224100,56-87-1,0019339-5,,,INN,lysine
29222900,6358-09-4,0010588-4,228-762-1,,IUPAC,2-amino-6-chloro-4-nitrophenol
29223100,134-80-5,0015546-4,,,INNM,amfepramone hydrochloride
29222100,116-63-2,0010693-4,204-147-3,,IUPAC,4-amino-3-hydroxynaphthalene-1-sulfonic acid
29221900,926-39-6,0010663-8,213-135-7,,IUPAC,2-aminoethyl hydrogen sulfate
29224100,657-26-1,0019340-8,,,INNM,lysine dihydrochloride
29224200,36514-32-6,0010437-0,,,IUPAC,aluminium glutamate
29223900,551-93-9,0010522-6,209-002-8,,IUPAC,2'-aminoacetophenone
29222900,95-85-2,0010589-5,202-458-9,2673,IUPAC,2-amino-4-chlorophenol
29223100,76-99-3,0019722-8,,,INN,methadone
29222100,90-51-7,0010694-5,202-000-8,,IUPAC,6-amino-4-hydroxynaphthalene-2-sulfonic acid
29221900,115-70-8,0010669-4,204-101-2,,IUPAC,2-amino-2-ethylpropanediol
29224100,3844-53-9,0019341-9,,,IUPAC,ethyl L-lysinate dihydrochloride
29224200,12170-54-6,0017695-4,,,IUPAC,iron dihydrogen diglutamate
29223900,99-03-6,0010523-7,202-722-3,,IUPAC,3'-aminoacetophenone
29222900,2835-99-6,0010598-6,220-621-2,,IUPAC,4-amino-m-cresol
29223100,1095-90-5,0019723-9,,,INNM,methadone hydrochloride
29222100,87-02-5,0010695-6,201-718-9,,IUPAC,7-amino-4-hydroxynaphthalene-2-sulfonic acid
29221900,74165-73-4,0010704-0,,,IUPAC,1-aminoindan-2-ol
29224300,118-92-3,0011204-9,204-287-5,,IUPAC,2-aminobenzoic acid
29224400,27107-79-5,0026314-9,,,INNM,tilidine hydrochloride
29224100,657-27-2,0019343-1,,,INNM,lysine hydrochloride
29224200,56-86-0,0017963-5,,,INN,glutamic acid
29223900,99-92-3,0010524-8,202-801-2,,IUPAC,4'-aminoacetophenone
29222900,95-84-1,0010599-7,202-457-3,,IUPAC,2-amino-p-cresol
29223100,467-85-6,0021086-6,,,INN,normethadone
29222100,86-45-3,0010716-4,201-671-4,,IUPAC,5-amino-6-methoxynaphthalene-2-sulfonic acid
29221900,6969-37-5,0010727-7,,,IUPAC,1-amino-2-methylpentan-2-ol
29224300,7058-55-1,0012691-0,230-343-3,,IUPAC,cadmium bis(2-aminobenzoate)
29224400,51931-66-9,0034793-3,,,INN,tilidine
29224920,107-95-9,0010829-2,203-536-5,,IUPAC,β-alanine
29224100,26348-70-9,0019345-3,,,IUPAC,methyl L-lysinate dihydrochloride
29224200,138-15-8,0017964-6,,,INNM,glutamic acid hydrochloride
29223900,82-45-1,0010532-8,201-423-5,,IUPAC,1-aminoanthraquinone
29222900,609-21-2,0010616-1,210-185-1,,IUPAC,"4-amino-2,6-dibromophenol"
29223100,125-58-6,0027869-3,,,INN,levomethadone
29222100,61886-31-5,0022184-1,,,IUPAC,"potassium hydrogen 4-amino-5-hydroxynaphthalene-2,7-disulfonate"
29221900,115-69-5,0010731-3,204-100-7,,IUPAC,"2-amino-2-methylpropane-1,3-diol"
29224300,552-37-4,0023094-4,209-010-1,,IUPAC,sodium anthranilate
29224100,113403-10-4,0026359-2,,,INNM,dexibuprofen lysine
29224200,5408-52-6,0019342-0,,,INNM,lysine L-glutamate
29223900,117-79-3,0010533-9,204-208-4,,IUPAC,2-aminoanthraquinone
29222900,527-62-8,0010618-3,208-421-3,,IUPAC,"2-amino-4,6-dichlorophenol"
29223100,847-84-7,0044793-8,,,INNM,normethadone hydrochloride
29222100,74525-31-8,0023072-8,,,IUPAC,sodium 7-amino-1-hydroxynaphthalene-2-sulfonate
29221900,124-68-5,0010732-4,204-709-8,1993,IUPAC,2-amino-2-methylpropanol
29224100,57282-49-2,0026988-5,,,INNM,lysine acetate
29224200,18543-68-5,0019386-2,242-413-0,,IUPAC,magnesium L-glutamate
29223900,529-23-7,0010541-9,208-454-3,,IUPAC,2-aminobenzaldehyde
29222900,98-37-3,0010682-1,202-662-8,,IUPAC,3-amino-4-hydroxybenzenesulfonic acid
29223100,5967-73-7,0060353-2,,,INNM,levomethadone hydrochloride
29222100,16781-08-1,0023073-9,240-829-7,,IUPAC,sodium 6-amino-4-hydroxynaphthalene-2-sulfonate
29221900,3207-12-3,0010734-6,221-713-5,,IUPAC,"(2-hydroxy-1,1-dimethylethyl)ammonium chloride"
29224100,70-53-1,0048674-8,200-739-0,,IUPAC,DL-lysine monohydrochloride
29224200,1283092-30-7,0019387-3,,,IUPAC,magnesium glutamate hydrochloride
29223900,556-18-3,0010542-0,209-115-2,,IUPAC,4-aminobenzaldehyde
29222900,1134-36-7,0010683-2,214-484-8,,IUPAC,3-aminobiphenyl-4-ol
29223100,23142-53-2,0071450-1,,,INNM,methadone hydrobromide
29222100,52789-62-5,0023295-1,258-185-0,,IUPAC,"sodium hydrogen 4-amino-5-hydroxynaphthalene-1,3-disulfonate"
29221900,74165-77-8,0010735-7,,,IUPAC,1-(2-amino-2-methylpropylamino)propan-2-ol
29224200,19473-49-5,0022176-1,,,INNM,monopotassium glutamate
29223900,1137-41-3,0010551-1,214-506-6,,IUPAC,4-aminobenzophenone
29222900,96-67-3,0010696-7,202-523-1,,IUPAC,3-amino-2-hydroxy-5-nitrobenzenesulfonic acid
29223100,15284-15-8,0144896-0,,,IUPAC,"(6S)-6-(dimethylamino)-4,4-diphenylheptan-3-one monohydrochloride"
29222100,40492-14-6,0023296-2,254-940-3,,IUPAC,"sodium hydrogen 4-amino-5-hydroxynaphthalene-1,7-disulfonate"
29221900,74165-79-0,0010780-2,,,IUPAC,(3-hydroxy-1-methyl-4-(4-nitrophenyl)butyl)ammonium chloride
29224200,142-47-2,0023307-8,205-538-1,,INNM,monosodium glutamate
29223900,116-81-4,0010561-3,204-159-9,,IUPAC,"1-amino-4-bromo-9,10-dioxoanthracene-2-sulfonic acid"
29222900,96-93-5,0010697-8,202-546-7,,IUPAC,3-amino-4-hydroxy-5-nitrobenzenesulfonic acid
29223100,5653-80-5,0145133-8,,,IUPAC,"(6S)-6-(dimethylamino)-4,4-diphenylheptan-3-one"
